Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20180227X52436,Accident,ANC18LA025,2018-01-24,"Kodiak, AK",United States,005874N,1523311W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N1544,DEHAVILLAND,BEAVER DHC 2,No,2.0,Turbo Fan,135,NSCH,Personal,ANDREW AIRWAYS INC,0.0,0.0,0.0,1.0,VMC,Landing,"The pilot's failure to maintain directional control during landing for reasons that could not be determined based on the available evidence.",25-09-2020
20180205X00724,Incident,ENG18WA010,2018-01-25,"Lima, Peru",Peru,124413S,0755729W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,OB-2140P,BOEING,737,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Peruvian Air Lines,0.0,0.0,0.0,99.0,VMC,Landing,Probable Cause,25-09-2020
20180128X74934,Incident,ERA18IA078,2018-01-28,"Memphis, TN",United States,035813N,0090130W,PVT,Helipad,Non-Fatal,Minor,Helicopter,N894GT,AIRBUS HELICOPTERS,EC 130,No,1.0,Turbo Shaft,135,NSCH,Personal,AIR EVAC EMS INC,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,25-09-2020
20180207X92707,Incident,ENG18RA012,2018-01-29,"Mar Del Plata, Argentina",Argentina,375559S,0573455W,SAZM,Astor Piazzola International,Non-Fatal,Minor,Airplane,LV-CID,EMBRAER,ERJ190,No,2.0,Turbo Fan,129,SCHD,Personal,Austral Lineas Aeras Cielos Del Sur S.A,0.0,0.0,0.0,101.0,VMC,Landing,Probable Cause,25-09-2020
20180201X35955,Accident,GAA18CA117,2018-02-01,"Wrightwood, CA",United States,341232N,1172413W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N618SG,HUGHES HELICOPTERS INC,369,No,1.0,Turbo Shaft,135,NSCH,Personal,"Western Helicopters, Inc.",0.0,0.0,0.0,3.0,VMC,Landing,"The pilots high altitude, high gross weight landing with insufficient tail rotor thrust resulting in a loss of tail rotor effectiveness.
",25-09-2020
20180207X21243,Accident,CEN18LA094,2018-02-05,"Cleveland, OH",United States,041316N,0814054W,KBKL,Burke Lakefront,Non-Fatal,Substantial,Airplane,N570TM,RAYTHEON AIRCRAFT COMPANY,400A,No,2.0,Turbo Fan,135,NSCH,Personal,"Travel Management, Inc",0.0,0.0,0.0,4.0,IMC,Landing,"The airplane's reduced braking performance due to an ice-covered runway, which resulted in a runway excursion. Contributing to the accident was the crew's selection of a runway with a tailwind.",25-09-2020
20180210X14603,Accident,WPR18MA087,2018-02-11,"Peach Springs, AZ",United States,035582N,0113468W,QMB,PRIV,Fatal,Destroyed,Helicopter,N155GC,EUROCOPTER,EC130,No,1.0,Turbo Shaft,135,NSCH,Personal,"Papillon Airways, Inc.",5.0,0.0,2.0,0.0,VMC,Landing,"A loss of tail rotor effectiveness, the pilots subsequent loss of helicopter control, and collision with terrain during an approach to land in gusting, tailwind conditions in an area of potential downdrafts and turbulence. ",14-01-2021
20180212X74820,Accident,GAA18CA126,2018-02-11,"Nenana, AK",United States,642152N,1503214W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N2347C,CESSNA,180,No,1.0,Reciprocating,135,NSCH,Personal,Mallen Air LLC,0.0,0.0,0.0,1.0,VMC,Landing,"The pilots failure to maintain an adequate approach path to an unimproved airstrip, which resulted in a hard landing short of the airstrip.
",25-09-2020
20180213X95634,Incident,DCA18IA092,2018-02-13,"Honolulu, HI",United States,021194N,1575513W,KHNL,Honolulu,Non-Fatal,Minor,Airplane,N773UA,BOEING,777 222,No,2.0,Turbo Fan,121,SCHD,Personal,UNITED AIRLINES INC,0.0,0.0,0.0,378.0,VMC,Landing,"the fracture of a fan blade due to P&W's continued classification of the TAI inspection process as a new and emerging technology that permitted them to continue accomplishing the inspection without having to develop a formal, defined initial and recurrent training program or an inspector certification program.  The lack of training resulted in the inspector making an incorrect evaluation of an indication that resulted in a blade with a crack being returned to service where it eventually fractured.  

Contributing to the fracture of the fan blade was the lack of feedback from the process engineers on the fan blades the inspectors sent to the process engineers for evaluation of indications that they had found.",25-09-2020
20180223X34238,Accident,GAA18CA138,2018-02-18,"New Iberia, LA",United States,030214N,0915254W,ARA,ACADIANA RGNL,Non-Fatal,Substantial,Helicopter,N860AL,SIKORSKY,S76,No,2.0,Turbo Shaft,135,NSCH,Personal,Bristow US LLC,0.0,0.0,0.0,5.0,IMC,Landing,"The helicopters striking of a pothole while taxiing, which resulted in the right main landing gear collapsing.
",25-09-2020
20180228X30813,Accident,DCA18CA102,2018-02-24,"Minneapolis, MN",United States,044535N,0931256W,MSP,Minneapolis-St Paul Intl/Wold-,Non-Fatal,Substantial,Airplane,N817NW,AIRBUS,A330 323,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines,0.0,2.0,1.0,295.0,VMC,Landing,"an inadvertent encounter with clear air turbulence.",18-11-2020
20180301X65123,Accident,CEN18LA112,2018-02-26,"Mackinac Island, MI",United States,455234N,0843813W,KMCD,Mackinac Island Airport,Non-Fatal,Substantial,Airplane,N1722J,PIPER,PA 28,No,1.0,Reciprocating,135,NSCH,Personal,Great Lakes Air Inc,0.0,0.0,0.0,5.0,VMC,Landing,The improper reinstallation of the right main landing gear by maintenance personnel which resulted in the separation of the landing gear and the subsequent abnormal runway contact during the landing.,25-09-2020
20180306X93227,Accident,CEN18LA115,2018-03-05,"Sheboygan, WI",United States,434552N,0087515W,SBM,Sheboygan County Memorial,Non-Fatal,Substantial,Helicopter,N1174U,MESSERSCHMITT-BOLKOW-BLOHM,BK 117 B-2,No,2.0,Turbo Shaft,135,NSCH,Personal,Air Methods Corporation,0.0,0.0,0.0,3.0,VMC,Landing,"The restricted cyclic control movement for reasons that could not be determined because postaccident examination and testing of the cyclic control system did not reveal any evidence of mechanical malfunctions or failures that would have precluded normal operation.",25-09-2020
20180319X41043,Accident,GAA18CA167,2018-03-16,"Hastings, NE",United States,403615N,0982535W,HSI,HASTINGS MUNI,Non-Fatal,Substantial,Airplane,N213AV,BEECH,C99,No,2.0,Turbo Prop,135,NSCH,Personal,Ameriflight LLC,0.0,0.0,0.0,2.0,VMC,Landing,The pilot's decision to land in a gusty crosswind that exceeded the airplane's maximum demonstrated crosswind and resulted in a runway excursion.,25-09-2020
20180322X70555,Accident,ANC18LA027,2018-03-21,"Arctic Ocean, OF",United States,072183N,1484741W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N716JP,DEHAVILLAND,DHC 6 TWIN OTTER,No,2.0,Turbo Prop,135,NSCH,Personal,BALD MOUNTAIN AIR SERVICE INC,0.0,0.0,0.0,5.0,VMC,Landing,The flight crew's improper decision to deliberately operate the airplane at low altitude and along a flightpath that resulted in a collision with a pedestrian after takeoff. Contributing to the accident was the pedestrian's proximity to the runway.,02-12-2020
20180329X95659,Accident,GAA18CA187,2018-03-29,"King Salmon, AK",United States,584047N,1563922W,AKN,KING SALMON,Non-Fatal,Substantial,Airplane,N31TN,BEECH,99,No,2.0,Turbo Prop,135,NSCH,Personal,LAKE CLARK AIR INC,0.0,0.0,0.0,8.0,IMC,Landing,"The pilots failure to maintain an adequate approach path and runway centerline during the initial landing, which resulted in a hard landing to the left of the runway and damage to the landing gear and wing.
",25-09-2020
20180411X94535,Accident,ANC18LA031,2018-04-11,"Atqasuk, AK",United States,702923N,1573017W,ATK,ATQASUK EDWARD BURNELL SR MEMO,Non-Fatal,Substantial,Airplane,N814GV,CESSNA,208B,No,1.0,Turbo Prop,135,NSCH,Personal,HAGELAND AVIATION SERVICES INC,0.0,1.0,0.0,0.0,Unk,Landing,"The pilot's decision to continue a visual flight rules flight into an area of instrument meteorological conditions and his subsequent failure to level the airplane after the autopilot disconnected, which resulted in a collision with terrain. ",25-09-2020
20180416X23516,Incident,DCA18WA140,2018-04-14,"Orlando, FL",United States,283223N,0812211W,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,C-FTJR,AIRBUS,A320,No,2.0,Turbo Fan,129,SCHD,Personal,Air Canada,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20180417X23642,Accident,DCA18MA142,2018-04-17,"Philadelphia, PA",United States,395219N,0751424W,KPHL,Philadelphia,Fatal,Substantial,Airplane,N772SW,BOEING,737 7H4,No,2.0,Turbo Fan,121,SCHD,Personal,SOUTHWEST AIRLINES CO,1.0,125.0,8.0,6.0,VMC,Landing,"A low-cycle fatigue crack in the dovetail of fan blade No. 13, which resulted in the fan blade separating in flight and impacting the engine fan case at a location that was critical to the structural integrity and performance of the fan cowl structure. This impact led to the in-flight separation of fan cowl components, including the inboard fan cowl aft latch keeper, which struck the fuselage near a cabin window and caused the window to depart from the airplane, the cabin to rapidly depressurize, and the passenger fatality.",15-06-2021
20180420X04304,Accident,DCA18FA144,2018-04-20,"Alexandria, LA",United States,311939N,0923243W,KAEX,Alexandria International,Non-Fatal,Substantial,Airplane,N807WA,MCDONNELL DOUGLAS,DC 9 83(MD-83),No,2.0,Turbo Fan,121,NSCH,Personal,Caribbean Sun Airlines Inc,0.0,0.0,0.0,101.0,VMC,Landing,the failure of the right main landing gear under normal loads due to fatigue cracking in an area subject to an FAA Airworthiness Directive that was not adequately inspected.,25-09-2020
20180424X33220,Accident,CEN18LA146,2018-04-24,"Pine Ridge, SD",United States,431059N,1023336W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N9746C,CESSNA,T303,No,2.0,Reciprocating,135,NSCH,Personal,ABERDEEN FLYING SERVICE,0.0,3.0,0.0,1.0,IMC,Landing,"The airplanes inadvertent encounter with severe icing conditions during descent, which resulted in structural icing, the pilots inability to maintain altitude, and an emergency landing. Contributing to the accident was an incomplete preflight weather briefing.",25-09-2020
20180509X25604,Accident,CEN18LA164,2018-04-30,"Sioux Falls, SD",United States,433455N,0964431W,FSD,Joe Foss Field,Non-Fatal,Substantial,Airplane,N172GA,BEECH,1900C,No,2.0,Turbo Prop,135,NSCH,Personal,"Alpine Aviation, Inc.",0.0,0.0,0.0,1.0,VMC,Landing,Failure of the right main landing gear drag brace bolt for reasons that could not be determined based on the available information.,25-09-2020
20180503X92154,Accident,DCA18CA165,2018-05-01,"Queens, NY",United States,403838N,0734655W,JFK,John F Kennedy Intl,Non-Fatal,Substantial,Airplane,N606LR,BOMBARDIER INC,CL600 2D24,No,2.0,Turbo Fan,121,SCHD,Personal,Endeavor Air,0.0,0.0,0.0,276.0,VMC,Landing,the failure of the captain of Delta 212 to ensure adequate clearance while taxiing behind Endeavor 3413.,25-09-2020
20180508X93619,Incident,DCA18WA174,2018-05-05,"Arequipa, Peru",Peru,132325S,0007531W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,OB-2079-P,BOEING,737,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Peruvian Airlines SAC,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20180507X00658,Accident,DCA18CA169,2018-05-07,"Baltimore, MD",United States,391045N,0076402W,KBWI,Baltimore/Thurgood Marshall In,Non-Fatal,Substantial,Airplane,N8655D,BOEING,737-8H4,No,2.0,Turbo Fan,121,SCHD,Personal,SOUTHWEST AIRLINES CO,0.0,0.0,0.0,179.0,VMC,Landing,The maintenance truck driver's failure to give way to the airplane that resulted in the truck colliding with the taxiing aircraft.,13-09-2021
20180521X23855,Accident,GAA18CA289,2018-05-18,"Yakutat, AK",United States,005950N,0138121W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N288CH,AEROSPATIALE,AS350 B2 ECUREUIL,No,1.0,Turbo Shaft,135,NSCH,Personal,COASTAL HELICOPTERS INC,0.0,0.0,0.0,3.0,VMC,Landing,"The helicopters movement during startup in gusting wind conditions, which resulted in the main rotor striking the tailboom.
",25-09-2020
20180604X11559,Accident,GAA18CA321,2018-06-01,"Ketchikan, AK",United States,055131N,0132141W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N203KL,DEHAVILLAND,BEAVER DHC 2,No,1.0,Reciprocating,135,NSCH,Personal,RDM PILOT/GUIDE LTD,0.0,6.0,0.0,1.0,VMC,Landing,"The pilots failure to maintain pitch and directional control during a water landing.
",25-09-2020
20180609X45235,Accident,CEN18FA215,2018-06-09,"Oshkosh, WI",United States,004412N,0883258W,Unknown,John F. Kennedy International,Fatal,Substantial,Helicopter,N529DW,ROBINSON HELICOPTER,R44,No,1.0,Reciprocating,135,NSCH,Personal,MF HELICOPTERS LLC,1.0,0.0,0.0,0.0,VMC,Landing,The pilot's decision to fly over the river at a low altitude and his failure to maintain clearance with wires during low-level flight.,25-09-2020
20180611X85348,Accident,DCA18CA201,2018-06-10,"Decatur, TX",United States,332029N,0973252W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N750AN,BOEING,777 223,No,2.0,Turbo Fan,121,SCHD,Personal,AMERICAN AIRLINES INC,0.0,7.0,1.0,261.0,Unk,Landing,the passengers failure to comply with the fasten seatbelt sign when the airplane encountered convective turbulence.,25-09-2020
20180618X30834,Accident,DCA18CA219,2018-06-11,"Harbin, China",China,452230N,0012694E,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N826AN,BOEING,787-9,No,2.0,Turbo Fan,121,SCHD,Personal,AMERICAN AIRLINES INC,0.0,1.0,1.0,290.0,Unk,Landing,"the accidental tipping over of a beverage service cart, when there was no turbulence, which caused pots of hot water to burn two flight attendants.",25-09-2020
20180613X62240,Accident,DCA18CA209,2018-06-12,"Phoenix, AZ",United States,331537N,0112015W,KPHX,Phoenix Sky Harbor Internation,Non-Fatal,Substantial,Airplane,N8693A,BOEING,737-8H4,No,2.0,Turbo Fan,121,SCHD,Personal,SOUTHWEST AIRLINES CO,0.0,0.0,1.0,5.0,Unk,Landing,a passenger bumping into a flight attendant who was holding a hot liquid.,25-09-2020
20180614X24757,Accident,WPR18LA209,2018-06-14,"Fort Lauderdale, FL",United States,026428N,0008093W,FLL,Fort Lauderdale/Hollywood Intl,Non-Fatal,Substantial,Airplane,N322HA,Cessna,402,No,2.0,Reciprocating,135,NSCH,Personal,Air Flight Inc,0.0,0.0,0.0,4.0,VMC,Landing,"The failure of the left starter relay, which resulted in a loss of electrical power during the flight and the failure of the T-handle from the cable led to a forced landing with the landing gear retracted.",25-05-2021
20180618X32836,Accident,ANC18LA046,2018-06-15,"Ambler, AK",United States,067114N,1584743W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N2957K,CESSNA,180K,No,1.0,Reciprocating,135,NSCH,Personal,NORTHSTAR AERO LLC,0.0,1.0,1.0,1.0,VMC,Landing,"The pilot's selection of an unsuitable takeoff area with unfavorable wind conditions, which resulted in the airplanes inability to maintain a climb.",25-09-2020
20180803X35058,Accident,DCA18CA255,2018-06-17,"Cut Bank, MT",United States,484250N,1123220W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N637CZ,EMBRAER,ERJ175,No,2.0,Turbo Fan,121,SCHD,Personal,Compass Airlines,0.0,0.0,1.0,72.0,Unk,Landing,an unexpected encounter with clear air turbulence.,25-09-2020
20180620X21155,Accident,GAA18CA366,2018-06-19,"Cordova, AK",United States,604030N,1444431W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N7040P,Robinson,R66,No,1.0,Turbo Shaft,135,NSCH,Personal,Ridgeline Aviation Inc.,0.0,0.0,0.0,3.0,VMC,Landing,"The pilots selection of unsuitable terrain for landing, which resulted in impact with brush and a loss of helicopter control.
",25-09-2020
20180622X92612,Incident,OPS18IA015,2018-06-21,"Chicago, IL",United States,415327N,0087379W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,Unknown,BOEING,747,No,2.0,Turbo Fan,NUSC,SCHD,Personal,CHINA AIRLINES LTD,0.0,0.0,0.0,4.0,IMC,Landing,Probable Cause,25-09-2020
20180626X21713,Accident,ANC18LA049,2018-06-26,"Salt Lake City, UT",United States,404718N,1115840W,SLC,SALT LAKE CITY INTL,Non-Fatal,Substantial,Airplane,N57,LEARJET INC,60,No,2.0,Turbo Fan,135,NSCH,Personal,FEDERAL AVIATION ADMINISTRATION,0.0,0.0,0.0,3.0,VMC,Landing,"The flight crews failure to fully disengage the parking brake before taxi, which resulted in a brake fire. ",24-08-2021
20180702X05713,Incident,OPS18IA014,2018-06-27,"Springfield, MO",United States,371444N,0932319W,SGF,Springfield-Branson National A,Non-Fatal,Substantial,Airplane,Unknown,Embraer,EMB145,No,2.0,Turbo Fan,121,SCHD,Personal,ENVOY AIR INC,0.0,0.0,0.0,53.0,VMC,Landing,Probable Cause,25-09-2020
20180710X41746,Accident,GAA18CA409,2018-07-04,"Chicago, IL",United States,415827N,0875428W,ORD,CHICAGO O'HARE INTL,Non-Fatal,Substantial,Airplane,N208EE,Cessna,208,No,1.0,Turbo Prop,135,SCHD,Personal,MULTI-AERO INC,0.0,0.0,0.0,1.0,VMC,Landing,"The service truck drivers evasive maneuver to avoid a bag cart tug, which resulted in the truck impacting a parked airplane.
",25-09-2020
20180708X00804,Accident,CEN18FA259,2018-07-08,"Chicago, IL",United States,414255N,0873728W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N312SA,EUROCOPTER DEUTSCHLAND GMBH,EC135 P1,No,2.0,Turbo Shaft,135,NSCH,Personal,"Pentastar Aviation Charter, Inc",0.0,0.0,3.0,1.0,VMC,Landing,"The pilot's inadvertent disabling of the No. 1 and No. 2 engines' electronic engine control systems, which resulted in engine and rotor overspeed conditions, a subsequent autorotation, and a hard landing. Contributing to the accident were the pilot's inexperience with the helicopter variant and the operators lack of a more robust helicopter differences training program.",25-09-2020
20180711X04255,Accident,ANC18FA053,2018-07-10,"Hydaburg, AK",United States,551527N,1323613W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N3952B,De Havilland,DHC 3,No,1.0,Turbo Prop,135,NSCH,Personal,Taquan Air,0.0,4.0,6.0,1.0,IMC,Landing,"The pilot's decision to continue the visual flight rules flight into instrument meteorological conditions, which resulted in controlled flight into terrain.",25-09-2020
20180719X32511,Accident,ANC18FA055,2018-07-19,"Willow, AK",United States,614356N,0150253W,2X2,Willow SPB,Fatal,Destroyed,Airplane,N9878R,De Havilland,DHC-2,No,1.0,Reciprocating,135,NSCH,Personal,"Alaska Skyways, Inc.",1.0,0.0,2.0,0.0,VMC,Landing,"The pilot's exceedance of the airplane's critical angle of attack during departure climb, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's improper decision to load the airplane beyond its allowable gross weight and center of gravity limits, coupled with his lack of operational experience in the airplane make, model, and configuration.",13-09-2021
20180725X32722,Accident,DCA18CA251,2018-07-23,"Charlotte, NC",United States,351252N,0805650W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N918DE,Mcdonnell Douglas,MD88,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines,0.0,1.0,1.0,144.0,VMC,Landing,"An inadvertent encounter with convective turbulence.",08-06-2021
20200619X60815,Accident,DCA18CA316,2018-07-23,"West Palm Beach, FL",United States,264059N,0080544W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N328NB,Airbus,A319,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines,0.0,1.0,1.0,132.0,VMC,Landing,"An inadvertent encounter with convective turbulence.",08-06-2021
20180723X24817,Accident,ANC18CA056,2018-07-25,"Kobuk, AK",United States,066568N,1564623W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N354LA,EUROCOPTER,AS 350 B3,No,1.0,Turbo Shaft,135,NSCH,Personal,Trans Aero Helicopters,0.0,1.0,0.0,0.0,VMC,Landing,"The pilot's inadvertent dynamic rollover during takeoff.",27-05-2021
20180727X04921,Accident,DCA18CA252,2018-07-27,"Portsmouth, NH",United States,043441N,0704924W,PSM,Portsmouth Intl At Pease,Non-Fatal,Substantial,Airplane,N641GT,Boeing,767,No,2.0,Turbo Fan,121,NSCH,Personal,Atlas Air Inc,0.0,0.0,0.0,250.0,VMC,Landing,"an improper landing flare technique and the lack of the appropriate bounced landing recovery procedure.",08-06-2021
20180816X41010,Accident,DCA18CA266,2018-07-31,"Philadelphia, PA",United States,395228N,0751433W,KPHL,Philadelphia Int'l,Non-Fatal,Substantial,Airplane,N192AN,Boeing,757,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,0.0,0.0,181.0,VMC,Landing,"The captain's improper control of the airplane during the landing flare.
 ",08-06-2021
20180805X60932,Accident,ANC18FA063,2018-08-05,"Talkeetna, AK",United States,624725N,1511331W,Unknown,John F. Kennedy International,Fatal,Substantial,Airplane,N323KT,De Havilland,DHC-2,No,1.0,Reciprocating,135,NSCH,Personal,K2 Aviation,5.0,0.0,0.0,0.0,VMC,Landing,Impact with terrain for reasons that could not be determined because the airplane was not recovered due to the inaccessible nature of the accident site.,25-09-2020
20180810X31115,Accident,ANC18LA064,2018-08-07,"Iliamna, AK",United States,594445N,0154553W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N7379U,Cessna,207,No,1.0,Reciprocating,135,NSCH,Personal,Iliamna Air Taxi Inc,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-09-2020
20180810X81812,Accident,WPR18LA221,2018-08-08,"Honolulu, HI",United States,211623N,1574222W,HNL,Honolulu International,Non-Fatal,Substantial,Helicopter,N369MH,Hughes,369,No,2.0,Turbo Shaft,135,NSCH,Personal,Schuman Carriage Company Ltd,0.0,0.0,0.0,4.0,VMC,Landing,"The operator's improper installation of the tail rotor (TR) teeter bearings, which resulted in cascading in-flight failures of the TR components and attach hardware.",27-05-2021
20180813X11107,Incident,DCA18IA265,2018-08-11,"Philadelphia, PA",United States,039570N,0751014W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N619A,Gulfstream,G IV,No,2.0,Turbo Fan,135,NSCH,Personal,Pegasus Elite Aviation,0.0,0.0,0.0,7.0,VMC,Landing,Probable Cause,25-09-2020
20180905X90334,Accident,DCA18CA283,2018-08-13,"Los Angeles, CA",United States,335629N,1182430W,LAX,Los Angeles International,Non-Fatal,Substantial,Airplane,N204HA,AIRBUS,A321-271N,No,2.0,Turbo Fan,121,SCHD,Personal,Hawaiian Airlines Inc,0.0,0.0,0.0,197.0,VMC,Landing,"a tailstrike caused by inappropriate recovery technique after a bounced landing.  Contributing to the accident was the failure of the radio altimeter, caused by the approach being over calm/flat water, that was not recognized by the flight crew.",03-06-2021
20180819X74619,Incident,DCA18IA269,2018-08-14,"Blacksburg, VA",United States,371228N,0802428W,Unknown,John F. Kennedy International,Non-Fatal,Minor,Helicopter,FA3HCWCR4X,DJI,Phantom,No,2.0,Turbo Fan,107,SCHD,Personal,Virginia Tech Conservation Mgt Institute,0.0,0.0,0.0,1.0,VMC,Landing,"the drone pilot's incorrect control inputs due to insufficient knowledge of the aircraft flight manual procedures.

Contributing to the incident was the close proximity of the observers, and the decision to conduct a demonstration near the observers in a confined area with no assistance.",25-09-2020
20180816X12400,Accident,GAA18CA492,2018-08-15,"Ambler, AK",United States,006730N,1585436W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N9949N,Cessna,180,No,1.0,Reciprocating,135,NSCH,Personal,Birchwood Aircraft Services LLC,0.0,0.0,0.0,2.0,VMC,Landing,"The pilot's selection of unsuitable terrain for landing, which resulted in the left wing and horizontal stabilizer striking the ground.

",25-09-2020
20180816X11804,Accident,GAA18CA491,2018-08-16,"Barter Island, AK",United States,070755N,1433726W,BTI,BARTER ISLAND,Non-Fatal,Substantial,Airplane,N206JM,Cessna,U206,No,1.0,Reciprocating,135,NSCH,Personal,Ground Imaging Inc,0.0,1.0,0.0,0.0,VMC,Landing,"The pilot's failure to maintain lateral control while taxiing in gusting wind conditions.  ",25-09-2020
20180828X64220,Accident,ANC18LA067,2018-08-18,"Pedro Bay, AK",United States,594749N,0154747W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N441GR,Cessna,U206,No,2.0,Reciprocating,135,NSCH,Personal,K Bay Air LLC,0.0,0.0,0.0,6.0,VMC,Landing,"The fatigue fracture of both main landing gear legs during the landing roll, which resulted in the collapse and separation of both main landing gear legs. 
",25-09-2020
20180828X94249,Accident,DCA18CA272,2018-08-24,"Philadelphia, PA",United States,395227N,0751432W,PHL,Philadelphia International,Non-Fatal,Substantial,Airplane,EI-LBT,BOEING,757,No,2.0,Turbo Fan,129,SCHD,Personal,Aer Lingua,0.0,0.0,0.0,177.0,Unk,Landing,"The ground service employee's inadvertent fall near the nose wheel during pushback.",03-06-2021
20180905X12111,Accident,GAA18CA534,2018-08-30,"Girdwood, AK",United States,060174N,1522712W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N99645,Robinson,R44,No,1.0,Reciprocating,135,NSCH,Personal,Alpine Air Alaska Inc,0.0,0.0,0.0,3.0,VMC,Landing,"The fisherman's fishing rod striking the helicopters rotating main rotor disk during loading.  ",25-09-2020
20180907X10419,Accident,DCA18LA285,2018-09-06,"New York, NY",United States,040452N,0735958W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N173AN,Boeing,757,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,0.0,1.0,112.0,VMC,Landing,Probable Cause,25-09-2020
20180913X21320,Incident,ENG18IA036,2018-09-06,"Atlanta, GA",United States,033450N,0842325W,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,N668DN,Boeing,757,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20180922X71035,Accident,DCA18CA289,2018-09-11,"Phoenix, AZ",United States,332626N,0111508W,PHX,Phoenix Sky Harbor Intl,Non-Fatal,Substantial,Airplane,N950NN,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,0.0,1.0,2.0,VMC,Landing,an inadvertent encounter with wake turbulence.,25-09-2020
20181015X10844,Accident,DCA18CA303,2018-09-20,"Houston, TX",United States,294535N,0952211W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N233SW,Embraer,EMB120,No,2.0,Turbo Fan,135,NSCH,Personal,Berry Aviation,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20180925X01452,Accident,CEN18FA386,2018-09-24,"Rainy Pass, AK",United States,062422N,0153115W,Unknown,John F. Kennedy International,Fatal,Destroyed,Airplane,N1738R,CESSNA,U206,No,1.0,Reciprocating,135,NSCH,Personal,Regal Air,1.0,0.0,0.0,0.0,VMC,Landing,"The pilot's improper decision to continue the flight in deteriorating weather conditions, which resulted in an inadvertent entry into a box canyon and subsequent controlled flight into mountainous terrain.",25-09-2020
20181009X10416,Accident,DCA18CA299,2018-09-24,"Newark, NJ",United States,404133N,0074107W,EWR,Newark Liberty Intl,Non-Fatal,Substantial,Airplane,N13113,Boeing,757,No,2.0,Turbo Fan,121,SCHD,Personal,United Airlines,0.0,0.0,1.0,176.0,Unk,Landing,the catering cart striking the flight attendant's foot.,25-09-2020
